f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,kategori
-0.03237474,0.13402806,0.79060596,0.020675637,0.30811638,-1.1415327,-0.09786139,-0.96278954,-0.14332092,-0.7806021,-0.93108916,-0.3020327,0.02801212,-1.08281,-0.06456726,1.1358879,-0.5047512,-0.29414436,-0.27227232,0.2987407,-0.25992468,0.34486467,0.061132662,-0.4334341,0.69127065,-0.5169487,1.4439192,0.0016197617,0.43560323,0.0066477037,-0.8466834,0.3012203,0.169592,0.32011518,-1.6611024,-0.34150305,0.46779707,-0.13213727,0.96027553,0.11189596,-0.45548412,-0.3592086,0.5277821,0.1925029,-0.017249724,0.14627467,0.9191521,0.12249945,-0.27476433,-0.10745168,0.40888178,1.1314762,-0.4620071,-0.591761,0.8265435,-0.4156014,Global
-0.08323023,-0.042081825,0.63039494,0.08383461,0.2034253,-0.8774446,-0.010634386,-0.7125361,-0.16174366,-0.5841109,-0.7478052,-0.23455636,-0.002602682,-0.7896388,-0.06430656,0.8930603,-0.4393927,-0.23383422,-0.21511213,0.19761103,-0.16079919,0.40063763,0.018862369,-0.25632972,0.51629645,-0.22440547,0.9586616,0.03360993,0.24911791,-0.07437395,-0.72372115,0.16730563,0.06428856,0.18320785,-1.3042421,-0.25152034,0.49069685,-0.061737336,0.7901344,0.083826184,-0.39695573,-0.27022636,0.397742,0.2537629,-0.1395055,0.16899921,0.57709664,0.103941366,-0.31623623,-0.030252572,0.3138186,0.89407086,-0.23927672,-0.42438945,0.60031664,-0.34120485,Global
-0.14423737,-0.11284785,0.6236906,0.27591917,0.25655794,-0.87961906,0.014093528,-0.96693015,-0.34266764,-0.69297343,-0.90912014,-0.16126235,0.0068829,-0.9347956,-0.08576284,1.0439376,-0.46911228,-0.059594188,-0.12147112,0.16662464,-0.011848307,0.5845429,0.013759937,-0.35659042,0.65727705,-0.31817916,1.0086874,0.33523247,0.2083525,0.023703089,-0.94255334,0.2514929,0.19872566,0.19708456,-1.5763783,-0.27261865,0.617835,-0.23339973,0.9232638,0.075790785,-0.480667,-0.4283568,0.5411658,0.39427027,-0.083800726,0.22673139,0.6298394,0.24553232,-0.2627985,0.09651101,0.32991576,0.89311767,-0.24202572,-0.30752677,0.62926954,-0.4993779,Global
-0.14967561,-0.11193716,0.62141746,0.26547208,0.26674682,-0.9022239,0.044330522,-0.9153618,-0.3007858,-0.65135777,-0.87624437,-0.14563814,-0.008342199,-0.9364691,-0.07130218,0.9953122,-0.45454177,-0.04633422,-0.119358525,0.1798128,0.007684047,0.59865737,0.010847393,-0.32525748,0.67086226,-0.26181242,0.9896498,0.36817354,0.23540011,0.0342063,-0.9048715,0.22502998,0.20605846,0.20023927,-1.5480386,-0.24092065,0.6104334,-0.2563571,0.9060595,0.05255147,-0.4663209,-0.42257524,0.54360807,0.39381832,-0.097026445,0.2148862,0.6043967,0.21248859,-0.2494081,0.07249056,0.33300826,0.8277888,-0.30542538,-0.29127657,0.6115602,-0.52678263,Global
-0.15517792,-0.13569902,0.59481347,0.30301046,0.26376086,-0.8703357,0.07486889,-0.9376855,-0.335164,-0.6333112,-0.885281,-0.09851468,-0.007509389,-0.9278142,-0.059991788,1.0104588,-0.43491685,0.012299656,-0.09368085,0.16981137,0.063674234,0.6418226,0.0059027225,-0.31923473,0.6829712,-0.25787717,0.9591543,0.4709068,0.2080813,0.06485978,-0.9143647,0.22557202,0.24614581,0.19652832,-1.5629143,-0.22605112,0.6315206,-0.31965488,0.90738684,0.023836661,-0.48223105,-0.4429571,0.5762047,0.42031765,-0.07663045,0.23644556,0.604681,0.24343164,-0.22212335,0.08392369,0.32051674,0.77185416,-0.30746076,-0.22584839,0.56389797,-0.54137206,Global
-0.10957557,-0.07583525,0.5984499,0.13535023,0.23919374,-0.93480283,0.107714355,-0.72129595,-0.13760777,-0.5065275,-0.69741213,-0.1750904,-0.044707168,-0.8280475,-0.028646013,0.8584639,-0.38396955,-0.08620013,-0.17634583,0.20170832,-0.043625604,0.49553493,0.054320443,-0.20664896,0.6141919,-0.18018173,0.9366984,0.2823305,0.31502888,-0.016221268,-0.7103285,0.14719129,0.20134531,0.22912677,-1.364655,-0.21116029,0.535051,-0.17070834,0.79339033,-0.020153718,-0.41121083,-0.3104098,0.45035455,0.32930154,-0.12986632,0.1782328,0.5685277,0.1133553,-0.24407174,0.019777283,0.31730124,0.7312814,-0.4150804,-0.34113237,0.55620545,-0.47651353,Global
-0.11911588,-0.08798935,0.566094,0.22421029,0.23407622,-0.8283721,0.028555324,-0.830427,-0.26599944,-0.5764293,-0.78190494,-0.16475071,0.0035215002,-0.84611064,-0.05265076,0.9110221,-0.4133433,-0.06989671,-0.13877226,0.17048329,-0.031609755,0.5038032,0.01990944,-0.30256563,0.60926056,-0.2603538,0.9030068,0.2962477,0.22769088,-0.0021236255,-0.8269222,0.20009293,0.17842072,0.18162286,-1.400045,-0.24000168,0.534979,-0.19923025,0.8075846,0.03501513,-0.4231018,-0.36614287,0.47843343,0.35353234,-0.09490033,0.20938055,0.56980884,0.19525883,-0.24104539,0.080842726,0.29284045,0.7806278,-0.26775372,-0.30373344,0.5696841,-0.4361847,Global
-0.17654274,-0.08174623,0.63409746,0.29569328,0.25905904,-0.9329982,-0.017269084,-0.8616918,-0.32736713,-0.680669,-0.9812994,-0.11104553,-0.0100466525,-0.9493333,-0.028941398,0.97602856,-0.47453737,-0.07503269,-0.13179679,0.2221301,0.006314353,0.66168326,-0.029159265,-0.28567207,0.5977652,-0.21181929,0.92689896,0.33237106,0.18827088,0.0027771196,-0.84680855,0.2483472,0.15745385,0.1979569,-1.4787583,-0.24384785,0.5934133,-0.2987536,0.85511184,0.090110265,-0.4817496,-0.43076265,0.5357546,0.3905963,-0.15478021,0.22895941,0.5921076,0.24191847,-0.27204585,0.0014497521,0.29727387,0.85851514,-0.2662074,-0.29317674,0.5390492,-0.51241565,Global
-0.11782422,-0.05487913,0.5725968,0.12953505,0.18195462,-0.8227238,0.17039107,-0.6635795,-0.11998808,-0.42108113,-0.6791375,-0.13466385,-0.10018206,-0.7471212,-0.01105585,0.8036394,-0.34061968,-0.048929706,-0.1636095,0.17335038,-0.033323973,0.4786312,0.013699057,-0.17971614,0.5256817,-0.13983418,0.87961245,0.22581647,0.28583834,-0.022876889,-0.6244235,0.133225,0.21647117,0.16721852,-1.2780434,-0.18185346,0.5055036,-0.15876122,0.7446724,-0.07033559,-0.33677253,-0.2553192,0.41776785,0.31645277,-0.112303905,0.16106959,0.5104091,0.036658984,-0.20450568,-0.04141632,0.3313304,0.6975585,-0.359009,-0.27662265,0.437561,-0.4482216,Global
-0.111561134,-0.10446857,0.6618108,0.09912801,0.15085313,-0.9574523,0.12775072,-0.7027003,-0.14532639,-0.51414907,-0.98074335,-0.17295183,-0.06847466,-0.78303224,0.018359844,1.0239196,-0.4476029,-0.26097855,-0.3166534,0.23356329,-0.105679505,0.5565702,-0.047586046,-0.1308387,0.5164288,-0.18443953,0.9661486,0.053320665,0.25763744,-0.15297359,-0.7119855,0.12043657,0.06627759,0.08504946,-1.3969568,-0.2588764,0.59877175,-0.07448355,0.8241981,-0.041694652,-0.41282675,-0.27847636,0.38508794,0.36336613,-0.27240768,0.23590736,0.5676931,0.11627513,-0.4067272,-0.16387312,0.38978416,0.9645405,-0.17909078,-0.4182547,0.46857652,-0.28016824,Global
-0.062275838,-0.008943981,0.5659886,0.06466052,0.17576075,-0.89828277,0.14133841,-0.58095455,-0.0509708,-0.3730857,-0.6097779,-0.13895315,-0.0771328,-0.76222783,0.024372038,0.7731665,-0.3327046,-0.08899563,-0.2457147,0.20418574,-0.051726274,0.45219573,0.0637378,-0.13574629,0.5779939,-0.124200396,0.83405113,0.26205727,0.32918108,-0.02812385,-0.60679007,0.10198026,0.19518563,0.22343037,-1.2034503,-0.18231538,0.43213475,-0.18724775,0.68874586,-0.0659207,-0.33648595,-0.2097436,0.40430766,0.24181572,-0.12050542,0.171642,0.558151,0.059214104,-0.23641407,-0.0964606,0.3030273,0.64244944,-0.45415822,-0.32382032,0.44436675,-0.35886884,Global
-0.10013425,0.02673399,0.6479088,0.04249399,0.19040667,-0.96801084,0.18925552,-0.66429067,-0.03713797,-0.3972024,-0.6940185,-0.19846089,-0.12225962,-0.8153971,0.032375254,0.8526849,-0.35163194,-0.10252161,-0.26827732,0.22838789,-0.09405363,0.42771947,0.035590187,-0.19308959,0.5812174,-0.180076,1.0390046,0.15062426,0.39695472,-0.062795796,-0.6129181,0.12987655,0.2232383,0.20935103,-1.3501185,-0.22464082,0.47869834,-0.10336388,0.7679008,-0.114701115,-0.33026442,-0.22276457,0.4083368,0.2889347,-0.12851226,0.16515061,0.6027596,-0.015043621,-0.22983243,-0.107214525,0.36412966,0.78180456,-0.48259956,-0.38939688,0.49555856,-0.42787433,Global
-0.10169785,-0.007983611,0.6080774,0.061400313,0.17377256,-0.9151882,0.1838364,-0.661577,-0.067360245,-0.39256495,-0.67109275,-0.18126816,-0.10832425,-0.7827602,0.023838423,0.84042686,-0.34458208,-0.094827056,-0.24296397,0.20228428,-0.080495305,0.42959687,0.03524561,-0.18723541,0.55894184,-0.16731922,0.9825701,0.16322455,0.35747957,-0.066921026,-0.6157486,0.12340955,0.21819183,0.1901116,-1.3119957,-0.22461183,0.48449728,-0.10821804,0.7501945,-0.10128709,-0.33345535,-0.2276329,0.40079737,0.29784432,-0.12968944,0.16455314,0.5688,0.00033318283,-0.22589152,-0.077466495,0.35580137,0.7560694,-0.4350058,-0.35849506,0.47637978,-0.42423764,Global
-0.07398083,-0.053289715,0.619592,0.071296506,0.16232632,-0.93718123,0.12448311,-0.6857145,-0.109917544,-0.43259183,-0.8116322,-0.1997792,-0.046407,-0.799071,0.052645583,0.9403257,-0.41178787,-0.18475589,-0.32232916,0.23378634,-0.09917665,0.47667998,0.008267286,-0.16769391,0.60565925,-0.18799132,0.95613396,0.15988345,0.33772552,-0.11869864,-0.74825627,0.10411879,0.12158482,0.15239684,-1.3779407,-0.22873127,0.5280376,-0.12298123,0.7799348,-0.093769066,-0.39111575,-0.25032794,0.39964163,0.3102008,-0.22505625,0.25358695,0.5749733,0.09649485,-0.36001843,-0.10053841,0.35642612,0.8607698,-0.319028,-0.40585655,0.49803087,-0.2796154,Global
-0.116544075,-0.05001225,0.5812949,0.19475897,0.22288449,-0.8562419,0.04233118,-0.7560974,-0.2167431,-0.5521849,-0.7053663,-0.12683117,-0.035982944,-0.8270806,-0.033974506,0.84976363,-0.39083183,-0.029046293,-0.11830534,0.18411231,-0.021703979,0.4938461,0.038272332,-0.27120048,0.5987853,-0.18685001,0.8947703,0.30163595,0.24762064,0.030063279,-0.7321656,0.19613168,0.20045868,0.24278352,-1.3353475,-0.21035738,0.48245528,-0.21607997,0.7822155,0.057820823,-0.40187496,-0.31743932,0.4884143,0.29851595,-0.08208059,0.17059384,0.5674824,0.1418393,-0.21447182,0.029458841,0.3080691,0.714025,-0.3552157,-0.28663072,0.5410372,-0.481832,Global
-0.022859992,0.0054569775,0.5795221,0.027717777,0.18698522,-0.81429297,-0.0438412,-0.5426738,-0.120050885,-0.5423868,-0.6351973,-0.20525874,0.0048326254,-0.64464957,-0.05825727,0.78278804,-0.4075924,-0.28793913,-0.20537537,0.21575926,-0.18649109,0.32674587,0.009676864,-0.1943949,0.3897326,-0.18065853,0.87017816,-0.068583615,0.2084941,-0.08262978,-0.53806716,0.12855439,-0.025898026,0.17082903,-1.0290598,-0.22739735,0.38205963,-0.018342601,0.65491164,0.11777067,-0.35055032,-0.22730626,0.31848618,0.16438574,-0.15694097,0.114503935,0.5288875,0.10178635,-0.29524097,-0.08697604,0.26475173,0.8094797,-0.21419685,-0.42923534,0.5249904,-0.2603817,Global
-0.09194408,-0.05355348,0.562385,0.13430336,0.20923513,-0.79786485,0.06350855,-0.6366355,-0.14433093,-0.47084326,-0.5757313,-0.17491615,-0.04001391,-0.73653257,-0.043869752,0.7378011,-0.35775307,-0.061786205,-0.11536741,0.1548591,-0.04932322,0.41854858,0.050860435,-0.21530063,0.52070814,-0.13581945,0.8026436,0.22336511,0.22686923,0.00856462,-0.6713767,0.13363984,0.15538496,0.21346186,-1.1994957,-0.1696739,0.45318413,-0.14978395,0.7147563,0.030924667,-0.35112882,-0.25629333,0.41899905,0.25965083,-0.09113785,0.15326306,0.5030614,0.08899554,-0.22837947,0.047896724,0.26772827,0.66115123,-0.3502772,-0.30380914,0.51479775,-0.41759592,Global
-0.15583535,-0.25985092,0.59460413,0.2737059,0.1763412,-0.78062946,0.10471222,-1.0096259,-0.38312858,-0.5885405,-1.1068472,-0.18235688,0.02321203,-0.8482387,-0.036355436,1.19882,-0.4768356,-0.14958417,-0.22594437,0.10478276,-0.011356855,0.64710397,-0.0726635,-0.27877292,0.63499725,-0.33842847,0.9354852,0.28093332,0.14559045,-0.10391051,-1.1018004,0.17713381,0.14610538,0.0014745801,-1.6948243,-0.29673243,0.77529585,-0.15998437,0.9655403,-0.045962904,-0.49834082,-0.41559187,0.49618196,0.514649,-0.21945095,0.34924293,0.56712264,0.28193113,-0.42687035,0.067871176,0.35850117,1.0163901,0.02723767,-0.3110343,0.54122627,-0.27704167,Global
-0.13377048,-0.024333792,0.63225204,0.1098557,0.28969058,-0.9258537,0.035359856,-0.90638393,-0.16905159,-0.63409376,-0.9027398,-0.1758796,-0.019759318,-0.9894256,-0.07241488,0.9795729,-0.39718017,-0.08483223,-0.14516987,0.18206918,-0.011685472,0.48596078,0.022744028,-0.3010719,0.62988573,-0.36964706,1.0976532,0.32155386,0.31002137,0.11775863,-0.84434086,0.2540837,0.26096004,0.22473344,-1.5819812,-0.2118449,0.5544462,-0.25583303,0.8675212,0.03143436,-0.43086332,-0.38159016,0.5389788,0.31166676,0.009790685,0.17661852,0.7145737,0.12966678,-0.22147486,-0.032583628,0.3286584,0.7767056,-0.39346293,-0.33021304,0.6401655,-0.44132152,Global
-0.092403345,-0.011179521,0.58954144,0.15059356,0.21121241,-0.9272409,0.053049967,-0.6673059,-0.16673037,-0.5030961,-0.6789844,-0.13303182,-0.037410274,-0.8571172,0.011648595,0.8182797,-0.40731272,-0.04581745,-0.16527861,0.2401132,-0.009411656,0.52558845,0.07562073,-0.17695417,0.6174079,-0.099721424,0.84989977,0.36034244,0.26812226,0.020234028,-0.73885584,0.15462738,0.16984412,0.29512438,-1.2923117,-0.1917625,0.44884244,-0.27892414,0.74400973,0.022466874,-0.38438314,-0.2879124,0.47505894,0.26363623,-0.12380958,0.19326153,0.5873968,0.14800946,-0.26300883,-0.029581312,0.2886048,0.6717587,-0.45484352,-0.29639563,0.52677953,-0.4276687,Global
-0.11682162,-0.100992054,0.66214865,0.1501665,0.25718105,-0.9437916,-0.013915053,-0.9040824,-0.2370726,-0.69592446,-0.97477406,-0.22103602,0.025724696,-0.93664443,-0.09967697,1.0732679,-0.49881184,-0.22736238,-0.22300784,0.17855383,-0.11231969,0.49466917,-0.015619383,-0.30944136,0.6065604,-0.3372362,1.0495406,0.12712936,0.24024594,-0.029473076,-0.90381515,0.2274534,0.08885327,0.16515367,-1.5785131,-0.29286712,0.59390485,-0.10155837,0.9268462,0.12792026,-0.4709613,-0.38392362,0.49212185,0.3524208,-0.13260742,0.21079198,0.6488164,0.18353844,-0.3591946,-0.0027378944,0.3675858,0.9876545,-0.1793223,-0.43603393,0.6877144,-0.35388166,Global
-0.1035628,-0.08065643,0.57471704,0.13730323,0.23065037,-0.835886,-0.010151673,-0.79849815,-0.20200305,-0.58192474,-0.77652025,-0.21222405,0.022598453,-0.8388154,-0.074551366,0.9152591,-0.42323413,-0.16283996,-0.17109382,0.16116925,-0.09153972,0.40944403,0.02039722,-0.3019985,0.5780975,-0.30394328,0.94867903,0.16464955,0.24308306,-0.022717101,-0.8127605,0.19381487,0.13024199,0.17286265,-1.388414,-0.25842994,0.50171024,-0.11153793,0.8040055,0.070667446,-0.39952928,-0.33182147,0.4386417,0.30218846,-0.09933533,0.18229818,0.5811439,0.14899588,-0.2848668,0.0434244,0.30782336,0.8274082,-0.22818376,-0.38335833,0.6175219,-0.34974396,Global
-0.069699876,-0.0066110115,0.5629864,0.04020116,0.20768397,-0.84555966,0.044058084,-0.560438,-0.058436677,-0.44957095,-0.5859601,-0.18410483,-0.026902635,-0.7308869,-0.036593627,0.7122863,-0.35735187,-0.16755582,-0.18967742,0.20185342,-0.10807952,0.35475394,0.027198263,-0.18212277,0.48593855,-0.15407494,0.849445,0.114655696,0.28300193,-0.013228871,-0.56692517,0.11559397,0.116303146,0.20611335,-1.1337003,-0.16885464,0.3999419,-0.112788916,0.67138785,0.017030282,-0.32802543,-0.23555326,0.37851056,0.20795892,-0.11855829,0.12941946,0.51117027,0.04723165,-0.24017811,-0.057597946,0.28804326,0.675782,-0.36703333,-0.3666465,0.505733,-0.3384151,Global
-0.05078289,-0.042616315,0.4930686,0.062190454,0.14851503,-0.6817629,-0.0150352195,-0.54142314,-0.14814767,-0.44877756,-0.6072977,-0.19421741,0.00010479359,-0.58005244,-0.04937299,0.72944295,-0.3608057,-0.21904592,-0.17415881,0.15739639,-0.15281864,0.30578285,0.002004334,-0.18285954,0.37846524,-0.19968441,0.7565308,-0.037498295,0.16490132,-0.10623197,-0.5669949,0.11608601,0.008819845,0.10356158,-0.9975412,-0.22018065,0.3879815,-0.000317633,0.6175389,0.062593326,-0.30327252,-0.22246297,0.28024015,0.21264422,-0.15527727,0.12891068,0.43553588,0.11116047,-0.28740942,-0.019951507,0.24601357,0.7503166,-0.11771667,-0.37295383,0.46554402,-0.22279525,Global
-0.122884914,-0.099276,0.62090623,0.19829205,0.25318915,-0.90547025,-0.055368636,-0.9757986,-0.2803811,-0.6931031,-0.89820546,-0.22913699,0.057278886,-0.9667747,-0.093900464,1.0652299,-0.48393196,-0.14211918,-0.18644112,0.16246885,-0.09550098,0.45117494,0.031570487,-0.4085571,0.6985147,-0.39143667,1.0615317,0.21950266,0.26769057,-0.013749738,-0.96943796,0.27123496,0.1595548,0.21022144,-1.6093613,-0.3280889,0.5537659,-0.12186051,0.91955143,0.12739158,-0.4709562,-0.39989293,0.51378185,0.35773858,-0.07127826,0.2204075,0.6595979,0.20905164,-0.31005374,0.09976428,0.3546307,0.9442179,-0.21229157,-0.41939312,0.73171484,-0.40429497,Global
-0.08768574,-0.045455687,0.6471424,0.08511989,0.27645874,-0.9629118,-0.061396074,-0.8744474,-0.16504268,-0.68303925,-0.8517816,-0.259055,0.037842337,-0.9633428,-0.109369,0.99290955,-0.46411428,-0.22794808,-0.20651074,0.19877194,-0.13310437,0.37900928,0.030801754,-0.3439813,0.63010824,-0.38922116,1.1129375,0.12476579,0.31074086,0.005257809,-0.8539641,0.2344226,0.12021364,0.230916,-1.5290868,-0.28673917,0.50117254,-0.091199264,0.8770339,0.12270078,-0.4342091,-0.36259395,0.4716463,0.2814173,-0.06523738,0.16805717,0.6894507,0.1333672,-0.30140767,0.014930833,0.3509861,0.9091579,-0.2986673,-0.47608098,0.7473677,-0.36746505,Global
-0.087656744,-0.02688472,0.6106785,0.18638092,0.25369504,-0.8444559,-0.072031766,-0.774552,-0.26295438,-0.67041916,-0.6651267,-0.16593057,0.007981392,-0.79488504,-0.09683505,0.8619179,-0.4352658,-0.10472683,-0.09361889,0.16733839,-0.08448039,0.43501616,0.03559621,-0.34834698,0.54841477,-0.21238878,0.9133553,0.165878,0.18987635,0.033284042,-0.734501,0.23439567,0.12514809,0.26099747,-1.2951742,-0.22971971,0.4576108,-0.13855374,0.80299395,0.20332362,-0.41170558,-0.31265238,0.4897767,0.23588115,-0.06280449,0.13383992,0.58760774,0.17889623,-0.23097746,0.0643486,0.28306246,0.78245133,-0.28726998,-0.34409514,0.6287128,-0.4694342,Global
-0.06622666,0.0020157683,0.6796058,0.038112983,0.25536644,-1.0846041,0.07015869,-0.75658196,-0.08309225,-0.5216672,-0.7082888,-0.26083454,-0.033038575,-0.944807,0.0023112893,0.9424547,-0.4305567,-0.16952151,-0.2935729,0.25784984,-0.122695275,0.4221567,0.07801447,-0.2622831,0.7110091,-0.23468247,1.122446,0.214687,0.44343972,-0.04678208,-0.78420085,0.14479393,0.19511907,0.2845849,-1.4861914,-0.24814406,0.50012445,-0.14680985,0.8570698,-0.048871946,-0.42666343,-0.29836822,0.47041687,0.26384637,-0.14646931,0.21413977,0.6719805,0.08291223,-0.30204853,-0.034466572,0.3601759,0.83435786,-0.5290308,-0.47041526,0.66628134,-0.41825616,Global
-0.098615035,-0.015269684,0.6684205,0.077437274,0.25440484,-1.0103292,0.014223397,-0.7350877,-0.1085026,-0.573999,-0.7011714,-0.24979979,-0.025787678,-0.90696305,-0.051383886,0.8781428,-0.43851772,-0.18088792,-0.23869294,0.21627928,-0.14152095,0.41596627,0.05796175,-0.27711263,0.63042176,-0.21110852,1.0200374,0.13220525,0.35760403,-0.044321857,-0.7466075,0.17428991,0.14561237,0.26942652,-1.4065211,-0.24967974,0.483634,-0.10414751,0.8359477,0.059572723,-0.410535,-0.28502765,0.450631,0.26075473,-0.12338284,0.16918522,0.6217046,0.079286925,-0.28716573,-0.012382683,0.33415616,0.8432349,-0.42343852,-0.45742324,0.65868586,-0.43344283,Global
-0.07176113,-0.04388851,0.45219454,0.0746807,0.12881102,-0.6179966,0.03188034,-0.4769147,-0.11071383,-0.38334307,-0.5168845,-0.16600762,-0.03184735,-0.5372802,-0.026070772,0.6135306,-0.30964428,-0.1434906,-0.144483,0.14051013,-0.11765311,0.30331588,0.0151349325,-0.15745161,0.3517341,-0.10499796,0.6458209,0.016568547,0.16985719,-0.0862745,-0.49730727,0.09864049,0.053712983,0.11887911,-0.9040948,-0.17163679,0.36076906,-0.0337123,0.5540426,0.031445038,-0.26495278,-0.17066436,0.27134117,0.20031993,-0.12992737,0.11520582,0.37170583,0.05041549,-0.2301453,-0.019554505,0.23062739,0.63430184,-0.16945803,-0.28937164,0.38184974,-0.26517648,Global
-0.06329426,0.0019934229,0.55429333,0.04644158,0.21792115,-0.8355554,-0.01526316,-0.69711,-0.10455368,-0.5190876,-0.61217016,-0.21940476,-0.0062429756,-0.81558555,-0.061071977,0.77363217,-0.36940545,-0.14149888,-0.17238711,0.17746828,-0.110450946,0.31094036,0.06135729,-0.2804867,0.5573567,-0.26064914,0.9456693,0.13955495,0.3106516,0.016606476,-0.6959048,0.17659853,0.1639048,0.24415743,-1.2655128,-0.22396155,0.40865996,-0.099881805,0.72870934,0.059276782,-0.3559794,-0.26862076,0.39888152,0.20484558,-0.042846277,0.1274218,0.57612234,0.06723613,-0.22279869,0.015039814,0.29092064,0.71020615,-0.37822005,-0.38106334,0.6125372,-0.37834644,Global
-0.061053995,-0.060361687,0.5205146,0.06493889,0.1344097,-0.7212307,0.030483427,-0.5606314,-0.15579942,-0.4344281,-0.6581482,-0.1784684,-0.002456996,-0.5931497,-0.029170636,0.7847444,-0.3713302,-0.21076132,-0.21724693,0.16955312,-0.11996045,0.3805728,-0.008185561,-0.15738823,0.41104946,-0.16093771,0.7575187,0.034243077,0.16149591,-0.09894109,-0.6198577,0.09942587,0.025407543,0.09755062,-1.065371,-0.21063194,0.44997582,-0.036877207,0.6423054,0.026650462,-0.3308182,-0.22991161,0.30333558,0.22824006,-0.18181032,0.1681021,0.4471812,0.12745737,-0.32515103,-0.051256582,0.25802007,0.750338,-0.13293245,-0.34195426,0.44947547,-0.21219751,Global
-0.13770525,-0.19715632,0.5304112,0.24611787,0.1820456,-0.73188025,0.07817846,-0.91614926,-0.31456536,-0.55179733,-0.9786478,-0.14426212,0.020736163,-0.818823,-0.040103976,1.0410864,-0.41545126,-0.09255684,-0.17513326,0.11545302,0.018343871,0.5774953,-0.046403866,-0.2755502,0.59835005,-0.31523442,0.864192,0.31860113,0.1589825,-0.03554215,-0.9842933,0.18093637,0.16245876,0.04892893,-1.534608,-0.24524651,0.6664682,-0.19389768,0.8566648,-0.027029486,-0.44171283,-0.3908351,0.470747,0.43075925,-0.15006258,0.29214633,0.5367213,0.23980145,-0.34355953,0.0641594,0.32186392,0.85309106,-0.06731321,-0.26792875,0.5159247,-0.2975158,Global
-0.108103156,-0.034444015,0.61038756,0.10662718,0.20892185,-0.9270368,0.086535305,-0.6707442,-0.11317001,-0.49302742,-0.74665385,-0.16280954,-0.05619117,-0.8213072,-0.008637697,0.84448844,-0.38928893,-0.12761429,-0.20459396,0.2223552,-0.05980525,0.48249045,0.020947665,-0.18135807,0.5571797,-0.16109243,0.9276781,0.20289141,0.28394884,-0.021803793,-0.6649068,0.14643542,0.15655819,0.20086037,-1.3195151,-0.18919118,0.49144316,-0.16984846,0.7734536,-0.003184721,-0.37558708,-0.28716412,0.4369726,0.28439,-0.14922427,0.17583013,0.5639191,0.08869193,-0.27143416,-0.076165535,0.32726204,0.75228447,-0.38229424,-0.3493134,0.51163805,-0.40338123,Global
-0.14875755,-0.15677896,0.58076286,0.24261618,0.19923413,-0.8145438,0.1499199,-0.8365686,-0.28805616,-0.52696246,-0.9056804,-0.09808782,-0.04217919,-0.80784833,-0.026839353,1.0107213,-0.40124598,-0.037034184,-0.13595495,0.15705048,0.0511605,0.6365361,-0.022949904,-0.20814842,0.58655065,-0.20854995,0.89755493,0.37970254,0.17471829,-0.0038696267,-0.8523492,0.16389108,0.20892994,0.11588421,-1.4852712,-0.20830816,0.6525573,-0.25926986,0.86419314,-0.04156643,-0.43999782,-0.37367484,0.5064118,0.41987967,-0.14112216,0.25073317,0.54566246,0.21013544,-0.2932628,0.010086214,0.33304805,0.7808882,-0.20908631,-0.2253001,0.46264386,-0.429766,Global
-0.11973041,-0.14974399,0.5994869,0.19022758,0.19961196,-0.903075,0.15632027,-0.79491174,-0.22712334,-0.49909836,-0.90482146,-0.12729295,-0.035170607,-0.8142111,0.0054008923,1.0236803,-0.4141246,-0.1026517,-0.21169293,0.19239487,0.012690841,0.62097657,-0.02003353,-0.1790852,0.61795235,-0.20188177,0.9336169,0.33795947,0.23294884,-0.049840067,-0.83386934,0.13020967,0.17854458,0.12412874,-1.4917725,-0.21872365,0.647323,-0.22470133,0.8703222,-0.07358638,-0.4494306,-0.35969,0.48525956,0.4091349,-0.19994393,0.26574054,0.55582577,0.19452344,-0.3362248,-0.028200105,0.35073826,0.80808544,-0.25939256,-0.29391298,0.48669228,-0.38655964,Global
-0.13092925,-0.14724751,0.6215363,0.23945835,0.24170479,-0.96191937,0.15508279,-0.8393458,-0.23759726,-0.51733994,-0.87447727,-0.0970532,-0.044008467,-0.9177269,0.011779717,1.0124539,-0.42276305,-0.01902299,-0.17637385,0.20000663,0.07923839,0.6896129,-0.0040281764,-0.20270614,0.72205746,-0.17096296,0.93452805,0.52197653,0.25614363,0.042347137,-0.9062744,0.14119653,0.25206304,0.1900325,-1.5819985,-0.17781536,0.6502658,-0.35159418,0.9034321,-0.06820625,-0.47431,-0.39407954,0.5833972,0.40350282,-0.16342945,0.2776771,0.60002476,0.20561232,-0.30123675,-0.017139925,0.35228327,0.7401084,-0.39496234,-0.24916242,0.51550573,-0.4689685,Global
